recording,start,stop,label
oo21_183a003,1794.444016,1795.749241,SS
oo21_183a003,1796.228222,1797.19816,SS
oo21_183a003,1798.267739,1798.832872,SS
oo21_183a003,1799.306361,1799.917316,SS
oo21_183a003,1800.323513,1800.898291,SS
oo21_183a003,1806.969381,1807.7597,SS
oo21_183a003,1808.322503,1808.669765,SS
oo21_183a003,1808.909255,1809.55588,SS
oo21_183a003,1810.070785,1810.765308,SS
oo21_183a003,1813.711044,1814.609134,SS
oo21_183a003,1817.81831,1819.231305,SS
oo21_183a003,1820.949419,1821.407635,SS
oo21_183a003,1822.018589,1822.629544,SS
oo21_183a003,1822.278245,1822.858651,SS
oo21_183a003,1823.057212,1825.669041,SS
oo21_183a003,1823.48488,1825.042813,SS
oo21_183a003,1829.948514,1831.708771,SS
oo21_183a003,1832.810428,1834.31922,SS
oo21_183a003,1848.36535,1848.616815,SS
oo21_183a003,1848.892229,1849.586752,SS
oo21_183a003,1849.964374,1852.848838,BUZZ
oo21_183a003,1853.070344,1854.643551,SS
oo21_183a003,1853.717967,1855.430326,SS
oo21_183a003,1854.368622,1855.86546,SS
oo21_183a003,1859.465744,1860.914663,SS
oo21_183a003,1863.960605,1865.976754,SS
oo21_183a003,1868.787144,1870.375625,SS
oo21_183a003,1870.024327,1872.132119,SS
oo21_183a003,1872.758347,1873.79697,SS
oo21_183a003,1873.934434,1875.247986,SS
oo21_183a003,1876.622634,1878.684604,SS
oo21_183a003,1879.524667,1880.578563,SS
oo21_183a003,1886.90194,1888.91809,SS
oo21_183a003,1890.13253,1890.683358,SS
oo21_183a003,1891.071704,1892.583816,SS
oo21_183a003,1897.639463,1899.273766,SS
oo21_183a003,1900.510948,1901.244094,SS
oo21_183a003,1908.513442,1908.980448,SS
oo21_183a003,1920.943009,1921.805176,SS
oo21_183a003,1923.385815,1924.786835,SS
oo21_183a003,1927.457157,1928.953974,SS
oo21_183a003,1934.701751,1935.384299,SS
oo21_183a003,1937.252327,1938.701246,SS
oo21_183a003,1940.10079,1941.246329,SS
oo21_183a003,1941.994748,1944.270553,SS
oo21_183a003,1945.828487,1947.569707,SS
oo21_183a003,2012.975,2013.29375,TAILSLAP
oo21_183a003,2013.018191,2013.506169,TAILSLAP
oo21_183a003,2013.19375,2014.875,BUZZ
oo21_183a003,2013.655554,2014.515604,TAILSLAP
oo21_183a003,2013.84375,2017.35,BUZZ
oo21_183a003,2013.934622,2014.188717,TAILSLAP
oo21_183a003,2013.96875,2014.2,TAILSLAP
oo21_183a003,2019.6875,2021.65625,BUZZ
oo21_183a003,2117.780424,2118.570743,SS
oo21_183a003,2122.103231,2123.061194,SS
oo21_183a003,2135.697823,2137.408495,SS
oo21_183a003,2137.607055,2139.271906,SS
oo21_183a003,2139.669026,2141.028399,SS
oo21_183a003,2144.785769,2146.618632,SS
oo21_183a003,2148.842369,2149.920077,SS
oo21_183a003,2164.169774,2165.858184,SS
oo21_183a003,2165.965955,2166.911943,SS
oo21_183a003,2171.534114,2172.92316,SS
oo21_183a003,2173.845199,2174.707366,SS
oo21_183a003,2205.65,2205.9375,TAILSLAP
oo21_183a003,2205.652095,2206.284216,TAILSLAP
oo21_183a003,2205.825,2219.65,BUZZ
oo21_183a003,2257.786693,2259.199688,SS
oo21_183a003,2272.826709,2274.22773,SS
oo21_183a003,2302.152347,2303.122284,SS
oo21_183a003,2320.450416,2322.298553,SS
oo21_183a003,2329.278706,2330.699175,SS
oo21_183a003,2348.248839,2349.974785,SS
oo21_183a003,2363.629612,2364.120568,SS
oo21_183a003,2364.95844,2366.776029,SS
oo21_183a003,2367.29534,2367.814651,SS
oo21_183a003,2368.043759,2369.280942,SS
oo21_183a003,2369.425287,2370.11981,SS
oo21_183a003,2374.538414,2375.735867,SS
oo21_183a003,2375.283568,2375.92507,SS
oo21_183a003,2377.065041,2378.1188,SS
oo21_183a003,2380.657402,2381.026539,SS
oo21_183a003,2381.026539,2382.523377,SS
oo21_183a003,2384.096585,2384.600622,SS
oo21_183a003,2385.013016,2385.578149,SS
oo21_183a003,2387.039829,2387.626581,SS
oo21_183a003,2391.937414,2392.404421,SS
oo21_183a003,2392.82353,2393.386333,SS
oo21_183a003,2398.655128,2399.361626,SS
oo21_183a003,2400.187869,2400.810545,SS
oo21_183a003,2401.840355,2402.427107,SS
oo21_183a003,2403.097681,2404.259211,SS
oo21_183a003,2407.099016,2407.572505,SS
oo21_183a003,2407.923804,2408.718045,SS
oo21_183a003,2409.374821,2409.84831,SS
oo21_183a003,2409.84831,2410.489812,SS
oo21_183a003,2414.437566,2414.928522,SS
oo21_183a003,2415.850937,2417.203684,SS
oo21_183a003,2415.850937,2416.584082,SS
oo21_183a003,2417.775443,2418.462766,SS
oo21_183a003,2419.62254,2420.221267,SS
oo21_183a003,2420.221267,2421.17923,SS
oo21_183a003,2422.915537,2423.655878,SS
oo21_183a003,2423.655878,2424.37375,SS
oo21_183a003,2430.880413,2432.80492,HERDING
oo21_183a003,2432.99375,2433.29375,TAILSLAP
oo21_183a003,2433.11875,2436.1625,BUZZ
oo21_183a003,2442.412177,2442.977309,SS
oo21_183a003,2444.000658,2444.764351,SS
oo21_183a003,2459.56472,2461.428131,SS
oo21_183a003,2461.916894,2464.024687,SS
oo21_183a003,2466.45323,2467.782056,SS
oo21_183a003,2468.713761,2470.775732,SS
oo21_183a003,2479.638912,2481.004009,SS
oo21_183a003,2480.680696,2482.488851,SS
oo21_183a003,2481.662608,2482.740317,SS
oo21_183a003,2483.063629,2484.680191,SS
oo21_183a003,2485.686052,2486.356626,SS
oo21_183a003,2517.25625,2531.844233,BUZZ
oo21_183a003,2517.33125,2518.01875,TAILSLAP
oo21_183a003,2517.361001,2518.053222,TAILSLAP
oo21_183a003,2522.225,2522.66875,PHS
oo21_183a003,2544.049938,2545.642552,SS
oo21_183a003,2551.070407,2553.040734,SS
oo21_183a003,2556.859199,2559.150278,SS
oo21_183a003,2559.1625,2560.03125,TAILSLAP
oo21_183a003,2562.373062,2564.26702,SS
oo21_183a003,2635.319848,2636.589149,SS
oo21_183a003,2666.830981,2667.97652,SS
oo21_183a003,2680.48581,2682.181209,SS
oo21_183a003,2685.421304,2686.8343,SS
oo21_183a003,2691.116416,2692.765993,SS
oo21_183a003,2692.964553,2693.682424,SS
oo21_183a003,2698.341828,2699.395587,SS
oo21_183a003,2716.684855,2718.105324,SS
oo21_183a003,2717.952585,2718.291404,TAILSLAP
oo21_183a003,2731.805975,2733.531921,SS
oo21_183a003,2747.988252,2749.556916,SS
oo21_183a003,2764.956169,2765.878208,SS
oo21_183a003,2837.294338,2838.587588,SS
oo21_183a003,2854.18013,2854.597542,TAILSLAP
oo21_183a003,2854.196528,2854.664153,TAILSLAP
oo21_183a003,2854.323455,2861.725292,BUZZ
oo21_183a003,2887.920084,2889.478017,SS
oo21_183a003,2892.044025,2893.097922,SS
oo21_183a003,2897.512067,2898.596511,SS
oo21_183a003,2901.895664,2903.010656,SS
oo21_183a003,2906.602949,2908.26741,SS
oo21_183a003,2933.880941,2935.413682,SS
oo21_183a003,2969.75665,2970.618816,SS
oo21_183a003,2971.564805,2972.858054,SS
oo21_183a003,2994.124829,2994.567887,SS
oo21_183a003,2997.238209,2999.118211,SS
oo21_183a003,3003.500891,3005.105478,SS
oo21_183a003,3019.115685,3019.49887,SS
oo21_183a003,3021.546516,3022.121293,SS
oo21_183a003,3028.551619,3028.982702,SS
oo21_183a003,3039.424497,3041.316474,SS
oo21_183a003,3044.022719,3045.256096,SS
oo21_183a003,3054.129227,3054.715979,SS
oo21_183a003,3077.545038,3079.332079,SS
oo21_183a003,3090.064808,3090.531815,SS
oo21_183a003,3101.34482,3101.60826,SS
oo21_183a003,3102.53307,3103.067655,SS
oo21_183a003,3105.895144,3106.817183,SS
oo21_183a003,3120.311842,3121.885049,SS
oo21_183a003,3122.541825,3124.191402,SS
oo21_183a003,3132.347642,3133.951397,SS
oo21_183a003,3133.628168,3134.262818,SS
oo21_183a003,3134.027767,3135.356592,SS
oo21_183a003,3141.842699,3143.686778,SS
oo21_183a003,3145.985889,3147.458756,SS
oo21_183a003,3146.979775,3148.464617,SS
oo21_183a003,3162.864812,3163.903434,SS
oo21_183a003,3164.642215,3165.540305,SS
oo21_183a003,3168.426168,3169.683494,SS
oo21_183a003,3180.604271,3181.442488,SS
oo21_183a003,3181.538284,3182.568094,SS
oo21_183a003,3183.71765,3185.226441,SS
oo21_183a003,3191.070015,3193.560718,SS
oo21_183a003,3229.436426,3231.13681,SS
oo21_183a003,3229.903433,3231.484072,SS
oo21_183a003,3240.935842,3255.118243,BUZZ
oo21_183a003,3241.46359,3242.038101,TAILSLAP
oo21_183a003,3241.540457,3242.045612,TAILSLAP
oo21_183a003,3257.990797,3260.055028,PHS
oo21_183a003,3364.341543,3364.784601,SS
oo21_183a003,3365.131863,3365.766513,SS
oo21_183a003,3377.202194,3377.729074,SS
oo21_183a003,3406.666142,3408.605922,SS
oo21_183a003,3409.174204,3410.659047,SS
oo21_183a004,7.89016,9.328086,SS
oo21_183a004,21.877912,23.898431,SS
oo21_183a004,53.621133,54.419981,SS
oo21_183a004,57.799722,59.434288,SS
oo21_183a004,64.987833,66.925544,SS
oo21_183a004,75.939716,77.021233,SS
oo21_183a004,93.600401,94.915427,SS
oo21_183a004,126.514286,127.955148,SS
oo21_183a004,130.630076,131.207704,SS
oo21_183a004,138.670522,140.724164,SS
oo21_183a004,139.26674,141.237574,SS
oo21_183a004,140.873218,142.910299,SS
oo21_183a004,143.009669,144.351161,SS
oo21_183a004,170.461536,170.974112,TAILSLAP
oo21_183a004,170.977277,171.729453,TAILSLAP
oo21_183a004,171.608395,179.829552,BUZZ
oo21_183a004,182.917434,183.438679,PHS
oo21_183a004,230.198981,231.459206,PHS
oo21_183a004,296.138493,297.778094,SS
oo21_183a004,310.186517,310.83788500000003,SS
oo21_183a004,311.710473,313.418778,SS
oo21_183a004,318.015227,319.612923,SS
oo21_183a004,335.75391,337.509442,SS
oo21_183a004,339.903661,340.727089,SS
oo21_183a004,379.426926,381.083089,SS
oo21_183a004,383.877168,384.811206,SS
oo21_183a004,419.787617,421.874382,SS
oo21_183a004,425.896571,426.19153,SS
oo21_183a004,427.150148,428.194795,SS
oo21_183a004,428.735554,429.657301,SS
oo21_183a004,429.923334,431.430442,SS
oo21_183a004,432.374455,434.378412,SS
oo21_183a004,445.535941,446.359368,SS
oo21_183a004,446.519138,447.821875,SS
oo21_183a004,455.461366,458.011857,SS
oo21_183a004,461.357306,463.858112,SS
oo21_183a004,477.753319,480.10507,SS
oo21_183a004,489.545199,491.366978,SS
oo21_183a004,490.422965,492.244745,SS
oo21_183a004,500.42294,501.000569,SS
oo21_183a004,503.839551,506.113196,SS
oo21_183a004,504.884199,506.223805,SS
oo21_183a004,520.283529,521.285162,SS
oo21_183a004,533.802495,535.473931,SS
oo21_183a004,552.827184,554.665525,SS
oo21_183a004,554.019622,555.758593,SS
oo21_183a004,590.61902,591.639087,SS
oo21_183a004,593.071943,593.445712,TAILSLAP
oo21_183a004,593.143907,594.014848,TAILSLAP
oo21_183a004,593.593192,593.912731,TAILSLAP
oo21_183a004,709.831715,711.122161,SS
oo21_183a004,731.08107,731.634119,SS
oo21_183a004,731.769309,732.396097,SS
oo21_183a004,750.208682,752.262324,SS
oo21_183a004,762.59255,763.551167,SS
oo21_183a004,769.560962,770.15088,SS
oo21_183a004,771.109498,771.748576,SS
oo21_183a004,773.908373,775.713591,SS
oo21_183a004,774.5874,776.392618,SS
oo21_183a004,797.74186,798.663607,SS
oo21_183a004,799.634515,800.507103,SS
oo21_183a004,801.010991,802.301438,SS
oo21_183a004,807.578165,808.770603,SS
oo21_183a004,813.743399,814.849496,SS
oo21_183a004,823.67279,824.088467,TAILSLAP
oo21_183a004,823.812653,824.337352,TAILSLAP
oo21_183a004,823.982898,829.360996,BUZZ
oo21_183a004,870.7432,871.225162,TAILSLAP
oo21_183a004,871.016914,872.849494,BUZZ
oo21_183a004,907.019218,907.824179,TAILSLAP
oo21_183a004,907.113557,907.872268,TAILSLAP
oo21_183a004,907.197365,912.970649,BUZZ
oo21_183a004,913.115806,913.412718,PHS
oo21_183a004,958.617548,960.178374,SS
oo21_183a004,961.402578,962.926248,SS
oo21_183a004,969.484653,971.455487,SS
oo21_183a004,978.643234,980.498136,SS
oo21_183a004,992.697631,993.398159,SS
oo21_183a004,994.790822,996.645725,SS
oo21_183a004,996.645725,998.152833,SS
oo21_183a004,997.699648,998.977805,SS
oo21_183a004,998.977805,1000.600081,SS
oo21_183a004,1009.116632,1010.358754,SS
oo21_183a004,1009.596338,1011.120294,SS
oo21_183a004,1012.042042,1013.393938,SS
oo21_183a004,1031.718281,1033.143918,SS
oo21_183a004,1055.536241,1056.912717,SS
oo21_183a004,1117.539132,1118.522329,SS
oo21_183a004,1139.241353,1141.493734,SS
oo21_183a004,1185.531107,1185.912024,SS
oo21_183a004,1186.425435,1187.104461,SS
oo21_183a004,1188.243321,1188.80866,SS
oo21_183a004,1270.591634,1271.237479,TAILSLAP
oo21_183a004,1270.623948,1271.145193,TAILSLAP
oo21_183a004,1270.769105,1279.841409,BUZZ
oo21_183a004,1287.943801,1289.48736,PHS
oo21_183a004,1361.716228,1362.158666,SS
oo21_183a004,1362.527365,1363.092704,SS
oo21_183a004,1363.670333,1364.247961,SS
oo21_183a004,1367.209843,1367.701442,SS
oo21_183a004,1397.553084,1398.132741,SS
oo21_183a004,1399.374863,1400.020767,SS
oo21_183a004,1401.511314,1401.875669,SS
oo21_183a004,1402.206902,1402.852806,SS
oo21_183a004,1406.488583,1407.262851,SS
oo21_183a004,1408.602458,1408.983447,SS
oo21_183a004,1410.570525,1411.050812,SS
oo21_183a004,1411.050812,1411.796085,SS
oo21_183a004,1411.597346,1412.243249,SS
oo21_183a004,1416.382008,1416.898186,SS
oo21_183a004,1417.598715,1418.078023,SS
oo21_183a004,1497.55725,1498.823117,SS
oo21_183a004,1500.119254,1501.941033,SS
oo21_183a004,1506.064879,1508.201329,SS
oo21_183a004,1635.893136,1637.134423,SS
oo21_183a004,1638.048943,1638.477816,TAILSLAP
oo21_183a004,1638.110749,1638.53548,TAILSLAP
oo21_183a004,1638.233688,1640.905894,BUZZ
oo21_183a004,1641.123629,1645.181423,BUZZ
oo21_183a004,1655.938075,1656.847533,SS
oo21_183a004,1669.002312,1669.72742,SS
oo21_183a004,1674.483638,1675.048976,SS
oo21_183a004,1675.675765,1676.290263,SS
oo21_183a004,1676.339423,1676.892472,SS
oo21_183a004,1677.162851,1677.691319,SS
oo21_183a004,1707.603345,1708.348619,SS
oo21_183a004,1709.98822,1710.650685,SS
oo21_183a004,1740.09978,1741.119847,SS
oo21_183a004,1741.722056,1742.520904,SS
oo21_183a004,1759.64083,1760.034109,SS
oo21_183a004,1760.771507,1761.545775,SS
oo21_183a004,1804.720435,1805.801952,SS
oo21_183a004,1823.336011,1824.097846,SS
oo21_183a004,1827.890459,1828.71854,SS
oo21_183a004,1829.513498,1829.993786,SS
oo21_183a004,1830.556881,1831.169661,SS
oo21_183a004,1841.184771,1841.62721,SS
oo21_183a004,1842.045069,1842.782467,SS
oo21_183a004,1872.143132,1872.822159,SS
oo21_183a004,1874.183337,1875.080505,SS
oo21_183a004,1881.202343,1881.947616,SS
oo21_183a004,1882.477589,1883.057246,SS
oo21_183a004,1883.587218,1884.431861,SS
oo21_183a004,1895.693769,1897.101507,SS
oo21_183a004,1899.237957,1901.407531,SS
oo21_183a004,1907.550602,1907.870141,SS
oo21_183a004,1908.247484,1908.959634,SS
oo21_183a004,1913.535816,1914.113445,SS
oo21_183a004,1915.004628,1915.63397,SS
oo21_183a004,1916.230189,1916.64423,SS
oo21_183a004,1916.876093,1917.389503,SS
oo21_183a004,1920.469966,1921.314609,SS
oo21_183a004,1924.312264,1925.819372,SS
oo21_183a004,1934.580474,1935.226378,SS
oo21_183a004,1936.336007,1937.064719,SS
oo21_183a004,1941.635728,1942.149139,SS
oo21_183a004,1942.546618,1943.258768,SS
oo21_183a004,1943.656247,1944.269027,SS
oo21_183a004,1945.163355,1946.090807,SS
oo21_183a004,1951.324281,1951.771445,SS
oo21_183a004,1952.334541,1953.013568,SS
oo21_183a004,1953.526978,1954.007265,SS
oo21_183a004,1954.264772,1954.830111,SS
oo21_183a004,1964.035297,1965.153684,SS
oo21_183a004,1991.786046,1992.548024,SS
oo21_183a004,1994.33007,1995.079758,SS
oo21_183a004,1996.148985,1996.702034,SS
oo21_183a004,2028.717402,2030.327388,SS
oo21_183a004,2047.252721,2047.529838,TAILSLAP
oo21_183a004,2047.279645,2047.803723,TAILSLAP
oo21_183a004,2047.317617,2050.306529,BUZZ
oo21_183a004,2067.504543,2068.35255,SS
oo21_183a004,2129.707784,2134.098422,BUZZ
oo21_183a004,2129.890351,2130.105765,TAILSLAP
oo21_183a004,2215.291415,2215.672404,SS
oo21_183a004,2216.260664,2216.939691,SS
oo21_183a004,2334.593505,2334.990985,SS
oo21_183a004,2335.222847,2335.785943,SS
oo21_183a004,2403.208335,2403.937047,SS
oo21_183a004,2405.112923,2405.841635,SS
oo21_183a004,2406.934702,2408.325879,SS
oo21_183a004,2413.540898,2414.290586,SS
oo21_183a004,2422.105154,2422.900113,SS
oo21_183a004,2424.059427,2425.533412,SS
oo21_183a004,2426.460863,2427.85204,SS
oo21_183a004,2437.374977,2439.975152,SS
oo21_183a004,2440.637618,2442.061918,SS
oo21_183a004,2452.033079,2452.586128,SS
oo21_183a004,2453.225206,2454.552523,SS
oo21_183a004,2454.146954,2454.712292,SS
oo21_183a004,2461.306531,2461.935873,SS
oo21_183a004,2462.548653,2463.360173,SS
oo21_183a004,2464.237939,2465.148829,SS
oo21_183a004,2466.357828,2468.361785,SS
oo21_183a004,2467.020293,2467.732443,SS
oo21_183a004,2470.345132,2472.495877,SS
oo21_183a004,2481.561403,2482.074814,SS
oo21_183a004,2482.472293,2483.15132,SS
oo21_183a004,2495.854089,2497.742115,SS
oo21_183a004,2498.427711,2498.820989,SS
oo21_183a004,2499.017361,2500.044182,SS
oo21_183a004,2502.230317,2503.869918,SS
oo21_183a004,2527.006514,2528.265198,SS
oo21_183a004,2554.482257,2554.979106,SS
oo21_183a004,2555.442832,2556.005927,SS
oo21_183a004,2557.297734,2558.241747,SS
oo21_183a004,2579.738742,2580.285275,SS
oo21_183a004,2580.864932,2581.676452,SS
oo21_183a004,2583.266369,2584.044765,SS
oo21_183a004,2690.353863,2690.850712,SS
oo21_183a004,2731.470095,2732.060013,SS
oo21_183a004,2733.903508,2734.567167,SS
oo21_183a004,2748.9833,2749.401159,SS
oo21_183a004,2749.732988,2750.310616,SS
oo21_183a004,2772.53088,2773.636977,SS
oo21_183a004,2777.655796,2778.491514,SS
oo21_183a004,2780.19982,2782.067895,SS
oo21_183a004,2786.111295,2787.082202,SS
oo21_183a004,2797.590125,2798.032564,SS
oo21_183a004,2825.746443,2826.262622,SS
oo21_183a004,2826.987305,2827.5504,SS
oo21_183a004,2827.786578,2828.216727,SS
oo21_183a004,2828.560659,2829.27281,SS
oo21_183a004,2841.096614,2841.600503,SS
oo21_183a004,2845.122289,2845.453521,SS
oo21_183a004,2846.265041,2846.977191,SS
oo21_183a004,2861.783288,2862.263575,SS
oo21_183a004,2863.522259,2863.886615,SS
oo21_183a004,2864.217847,2864.681573,SS
oo21_183a004,2903.253607,2904.032004,SS
oo21_183a004,2914.681132,2914.995803,SS
oo21_183a004,2915.625144,2916.105432,SS
oo21_183a004,2949.559923,2950.007087,SS
oo21_183a004,2950.470812,2951.100154,SS
oo21_183a004,2951.861989,2952.491331,SS
oo21_183a004,2953.156548,2953.979975,SS
oo21_183a004,2953.439217,2954.090585,SS
oo21_183a004,2960.960678,2962.324864,SS
oo21_183a004,2974.012624,2975.52429,SS
oo21_183a004,2985.442295,2986.376333,SS
oo21_183a004,2987.629909,2988.109218,SS
oo21_183a004,2988.625397,2989.289055,SS
oo21_183a004,2989.706914,2990.370572,SS
oo21_183a004,2991.344913,2992.073625,SS
oo21_183a004,2994.635191,2995.16366,SS
oo21_183a004,2995.606099,2996.159148,SS
oo21_183a004,2997.068605,2997.670814,SS
oo21_183a004,3003.250459,3003.864958,SS
oo21_183a004,3009.297124,3010.90711,SS
oo21_183a004,3009.844253,3010.52328,SS
oo21_183a004,3013.040648,3014.050907,SS
oo21_183a004,3014.262271,3014.975089,SS
oo21_183a004,3015.724778,3016.388436,SS
oo21_183a004,3023.897607,3026.970099,SS
oo21_183a004,3030.860961,3031.539988,SS
oo21_183a004,3032.152768,3032.815233,SS
oo21_183a004,3033.063657,3033.742684,SS
oo21_183a004,3057.105102,3058.321809,SS
oo21_183a004,3060.226754,3060.742932,SS
oo21_183a004,3063.156138,3063.851726,SS
oo21_183a004,3065.52373,3066.101359,SS
oo21_183a004,3065.772875,3066.418779,SS
oo21_183a004,3066.667203,3067.197175,SS
oo21_183a004,3073.225608,3074.103375,SS
oo21_183a004,3086.706775,3087.336116,SS
oo21_183a004,3087.683911,3088.197321,SS
oo21_183a004,3088.739481,3089.366269,SS
oo21_183a004,3104.298581,3104.81476,SS
oo21_183a004,3106.744285,3107.469393,SS
oo21_183a004,3126.604874,3127.059603,SS
oo21_183a004,3134.372134,3135.023502,SS
oo21_183a004,3148.100029,3148.702237,SS
oo21_183a004,3171.21746,3171.856538,SS
oo21_183a004,3173.245305,3173.712324,SS
oo21_183a004,3174.105603,3174.683231,SS
oo21_183a004,3341.458105,3344.395407,SS
oo21_183a004,3358.913713,3359.377439,SS
oo21_183a004,3359.890849,3360.520191,SS
oo21_183a004,3369.221144,3370.241211,SS
oo21_183a004,3370.241211,3371.433338,SS
oo21_183a004,3385.382452,3386.685189,SS
oo21_183a004,3386.820058,3387.631578,SS
oo21_183a004,3388.840577,3392.036971,SS
oo21_183a004,3389.413562,3390.470499,SS
oo21_183a004,3396.591419,3398.181336,SS
oo21_183a004,3409.81491,3410.994747,SS
oo21_183a004,3411.093066,3412.150004,SS
oo21_183a004,3518.986701,3520.068218,SS
oo21_183a004,3576.881315,3578.338739,SS
oo21_183a004,3595.297847,3597.036818,SS
oo21_183a004,3598.643296,3600.448514,SS
oo21_183a004,3601.32949,3601.968568,SS
oo21_183a004,3602.558487,3602.927186,SS
oo21_183a004,3603.099245,3603.898093,SS
oo21_183a004,3610.940245,3613.17702,SS
oo21_183a004,3616.049569,3617.556677,SS
oo21_183a004,3629.067009,3630.474748,SS
oo21_183a005,13.674882,15.037671,SS
oo21_183a005,85.438696,86.4442,SS
oo21_183a005,89.140117,89.73759,SS
oo21_183a005,90.378781,91.049117,SS
oo21_183a005,94.400797,95.799759,SS
oo21_183a005,128.28191,130.147193,SS
oo21_183a005,136.661111,138.205798,SS
oo21_183a005,142.72328,144.020234,SS
oo21_183a005,152.049694,153.419511,SS
oo21_183a005,155.322698,155.827869,SS
oo21_183a005,156.297797,157.214155,SS
oo21_183a005,158.753054,160.166588,SS
oo21_183a005,163.707711,165.252399,SS
oo21_183a005,183.20113,184.223222,SS
oo21_183a005,188.859884,190.185984,SS
oo21_183a005,200.517902,201.887719,SS
oo21_183a005,219.724486,221.13802,SS
oo21_183a005,225.436914,226.515281,SS
oo21_183a005,227.972533,229.138335,SS
oo21_183a005,232.388007,233.116633,SS
oo21_183a005,233.597526,234.763328,SS
oo21_183a005,235.943702,237.022069,SS
oo21_183a005,249.088117,250.122766,SS
oo21_183a005,254.203072,255.310584,SS
oo21_183a005,256.286943,256.738691,SS
oo21_183a005,257.175867,257.77334,SS
oo21_183a005,469.584946,471.421084,SS
oo21_183a005,473.679825,475.588825,SS
oo21_183a005,479.537979,481.315826,SS
oo21_183a005,504.908739,506.322274,SS
oo21_183a005,582.486549,583.461648,SS
oo21_183a005,599.415678,600.332036,SS
oo21_183a005,625.261675,626.166285,SS
oo21_183a005,645.950222,646.878328,SS
oo21_183a005,646.102948,646.572875,SS
oo21_183a005,647.078047,648.006153,SS
oo21_183a005,648.840274,649.847042,SS
oo21_183a005,650.214811,651.095925,SS
oo21_183a005,650.461523,651.330888,SS
oo21_183a005,657.832784,658.227071,SS
oo21_183a005,658.826228,659.848319,SS
oo21_183a005,669.403367,670.044558,SS
oo21_183a005,670.569169,671.705825,SS
oo21_183a005,672.128428,673.658543,SS
oo21_183a005,675.919831,677.705554,SS
oo21_183a005,707.369711,708.239076,SS
oo21_183a005,709.366901,709.895569,SS
oo21_183a005,738.267426,740.006157,SS
oo21_183a005,749.357709,750.274067,SS
oo21_183a005,751.049447,751.789582,SS
oo21_183a005,752.05979,753.081882,SS
oo21_183a005,754.867605,755.16131,SS
oo21_183a005,755.830956,756.559343,SS
oo21_183a005,765.135515,766.164912,SS
oo21_183a005,774.522312,775.5679,SS
oo21_183a005,778.387463,779.174591,SS
oo21_183a005,780.948567,782.710794,SS
oo21_183a005,783.051491,783.956101,SS
oo21_183a005,814.336896,816.25185,SS
oo21_183a005,819.047917,819.717563,SS
oo21_183a005,820.972167,821.977671,SS
oo21_183a005,834.649501,835.178169,SS
oo21_183a005,835.906556,837.069626,SS
oo21_183a005,837.527805,838.284323,SS
oo21_183a005,838.284323,840.091316,SS
oo21_183a005,859.501915,861.775229,SS
oo21_183a005,862.398704,864.066945,SS
oo21_183a005,863.436496,865.301779,SS
oo21_183a005,865.582461,867.33294,SS
oo21_183a005,867.379932,869.553346,SS
oo21_183a005,870.562459,872.8212,SS
oo21_183a005,873.987002,874.934216,SS
oo21_183a005,876.790225,878.634689,SS
oo21_183a005,878.775668,879.739018,SS
oo21_183a005,880.122034,880.471774,SS
oo21_183a005,881.360698,882.366202,SS
oo21_183a005,887.043982,888.180638,SS
oo21_183a005,889.172808,890.171403,SS
oo21_183a005,890.279082,891.270013,SS
oo21_183a005,890.774547,893.106151,SS
oo21_183a005,892.19209,893.719353,SS
oo21_183a005,893.324739,894.330243,SS
oo21_183a005,897.748979,898.571352,SS
oo21_183a005,902.542237,903.987263,SS
oo21_183a005,904.739147,906.712841,SS
oo21_183a005,906.658596,907.868116,SS
oo21_183a005,907.868116,908.651291,SS
oo21_183a005,909.473664,910.824705,SS
oo21_183a005,911.118409,911.929034,SS
oo21_183a005,913.033363,913.785246,SS
oo21_183a005,913.828277,914.746346,SS
oo21_183a005,915.688451,916.311105,SS
oo21_183a005,918.742978,920.375976,SS
oo21_183a005,920.691935,922.702943,SS
oo21_183a005,921.867995,922.854842,SS
oo21_183a005,924.07276,925.296852,SS
oo21_183a005,925.991606,927.906559,SS
oo21_183a005,928.09453,929.927247,SS
oo21_183a005,940.393985,941.224618,SS
oo21_183a005,941.078893,941.894954,SS
oo21_183a005,941.894954,943.862245,SS
oo21_183a005,943.075329,944.765741,SS
oo21_183a005,944.605443,946.645596,SS
oo21_183a005,949.66419,950.521807,SS
oo21_183a005,951.075643,952.168582,SS
oo21_183a005,953.917285,955.170522,SS
oo21_183a005,954.974368,955.831985,SS
oo21_183a005,955.784992,956.877573,SS
oo21_183a005,962.410966,963.186346,SS
oo21_183a005,967.709396,969.389386,SS
oo21_183a005,984.927612,985.947688,SS
oo21_183a005,986.676314,988.527024,SS
oo21_183a005,988.456683,990.923801,SS
oo21_183a005,989.455278,990.160169,SS
oo21_183a005,1006.480371,1007.289017,TAILSLAP
oo21_183a005,1006.532507,1007.438194,TAILSLAP
oo21_183a005,1006.793656,1011.347096,BUZZ
oo21_183a005,1013.057373,1014.091213,SS
oo21_183a005,1013.578699,1014.117667,PHS
oo21_183a005,1025.938107,1026.971591,PHS
oo21_183a005,1077.71936,1079.187883,SS
oo21_183a005,1092.222748,1092.853395,TAILSLAP
oo21_183a005,1092.239663,1092.89801,TAILSLAP
oo21_183a005,1092.389439,1096.868336,BUZZ
oo21_183a005,1117.122758,1118.473799,SS
